cycSecs,cycMps,cycGrade,cycRoadType
0,0.00,0,0
1,0.00,0,0
2,0.00,0,0
3,0.00,0,0
4,0.22,0,0
5,1.00,0,0
6,2.39,0,0
7,4.06,0,0
8,5.56,0,0
9,6.78,0,0
10,7.83,0,0
11,8.81,0,0
12,9.72,0,0
13,10.44,0,0
14,11.03,0,0
15,11.53,0,0
16,12.11,0,0
17,12.78,0,0
18,13.44,0,0
19,14.03,0,0
20,14.42,0,0
21,14.61,0,0
22,14.67,0,0
23,14.69,0,0
24,14.75,0,0
25,14.81,0,0
26,14.75,0,0
27,14.53,0,0
28,14.08,0,0
29,13.56,0,0
30,12.92,0,0
31,12.17,0,0
32,11.19,0,0
33,10.00,0,0
34,8.53,0,0
35,7.06,0,0
36,5.83,0,0
37,4.64,0,0
38,3.72,0,0
39,3.33,0,0
40,3.36,0,0
41,3.56,0,0
42,4.33,0,0
43,5.53,0,0
44,6.50,0,0
45,6.83,0,0
46,7.00,0,0
47,7.33,0,0
48,8.00,0,0
49,8.83,0,0
50,9.81,0,0
51,10.97,0,0
52,12.36,0,0
53,13.69,0,0
54,14.81,0,0
55,15.67,0,0
56,16.36,0,0
57,17.00,0,0
58,17.39,0,0
59,17.50,0,0
60,17.36,0,0
61,16.92,0,0
62,16.47,0,0
63,16.28,0,0
64,16.28,0,0
65,16.31,0,0
66,16.33,0,0
67,16.33,0,0
68,16.33,0,0
69,16.42,0,0
70,16.69,0,0
71,17.14,0,0
72,17.50,0,0
73,17.69,0,0
74,17.75,0,0
75,17.64,0,0
76,17.31,0,0
77,16.75,0,0
78,16.36,0,0
79,16.22,0,0
80,16.33,0,0
81,16.72,0,0
82,17.31,0,0
83,17.75,0,0
84,17.92,0,0
85,17.89,0,0
86,17.64,0,0
87,17.22,0,0
88,17.00,0,0
89,17.03,0,0
90,17.39,0,0
91,18.14,0,0
92,18.89,0,0
93,19.28,0,0
94,19.36,0,0
95,19.25,0,0
96,18.92,0,0
97,18.58,0,0
98,18.39,0,0
99,18.25,0,0
100,18.03,0,0
101,17.56,0,0
102,16.75,0,0
103,15.50,0,0
104,14.03,0,0
105,12.56,0,0
106,11.14,0,0
107,10.06,0,0
108,9.14,0,0
109,8.28,0,0
110,7.39,0,0
111,6.39,0,0
112,5.39,0,0
113,4.53,0,0
114,4.06,0,0
115,3.94,0,0
116,3.97,0,0
117,4.06,0,0
118,4.19,0,0
119,4.56,0,0
120,5.31,0,0
121,6.25,0,0
122,6.78,0,0
123,6.89,0,0
124,6.31,0,0
125,4.83,0,0
126,3.83,0,0
127,3.33,0,0
128,3.33,0,0
129,3.33,0,0
130,3.86,0,0
131,4.92,0,0
132,6.33,0,0
133,7.58,0,0
134,8.67,0,0
135,9.78,0,0
136,10.94,0,0
137,11.81,0,0
138,12.61,0,0
139,13.39,0,0
140,13.97,0,0
141,14.61,0,0
142,15.14,0,0
143,15.72,0,0
144,16.19,0,0
145,16.67,0,0
146,17.08,0,0
147,17.53,0,0
148,17.86,0,0
149,18.25,0,0
150,18.64,0,0
151,18.97,0,0
152,19.36,0,0
153,19.61,0,0
154,19.89,0,0
155,20.17,0,0
156,20.42,0,0
157,20.61,0,0
158,20.81,0,0
159,21.00,0,0
160,21.19,0,0
161,21.42,0,0
162,21.64,0,0
163,21.81,0,0
164,21.94,0,0
165,22.14,0,0
166,22.31,0,0
167,22.50,0,0
168,22.67,0,0
169,22.89,0,0
170,23.03,0,0
171,23.17,0,0
172,23.28,0,0
173,23.39,0,0
174,23.53,0,0
175,23.67,0,0
176,23.78,0,0
177,23.97,0,0
178,24.11,0,0
179,24.28,0,0
180,24.44,0,0
181,24.53,0,0
182,24.64,0,0
183,24.72,0,0
184,24.81,0,0
185,24.94,0,0
186,25.06,0,0
187,25.17,0,0
188,25.28,0,0
189,25.36,0,0
190,25.44,0,0
191,25.53,0,0
192,25.61,0,0
193,25.78,0,0
194,25.86,0,0
195,25.92,0,0
196,25.97,0,0
197,26.03,0,0
198,26.08,0,0
199,26.11,0,0
200,26.14,0,0
201,26.19,0,0
202,26.22,0,0
203,26.28,0,0
204,26.31,0,0
205,26.33,0,0
206,26.39,0,0
207,26.42,0,0
208,26.47,0,0
209,26.50,0,0
210,26.56,0,0
211,26.58,0,0
212,26.61,0,0
213,26.67,0,0
214,26.69,0,0
215,26.75,0,0
216,26.78,0,0
217,26.83,0,0
218,26.89,0,0
219,26.94,0,0
220,27.00,0,0
221,27.03,0,0
222,27.06,0,0
223,27.06,0,0
224,27.06,0,0
225,27.06,0,0
226,27.03,0,0
227,27.03,0,0
228,27.03,0,0
229,27.03,0,0
230,27.00,0,0
231,26.97,0,0
232,26.94,0,0
233,26.92,0,0
234,26.86,0,0
235,26.78,0,0
236,26.69,0,0
237,26.58,0,0
238,26.53,0,0
239,26.47,0,0
240,26.44,0,0
241,26.39,0,0
242,26.36,0,0
243,26.31,0,0
244,26.25,0,0
245,26.22,0,0
246,26.22,0,0
247,26.19,0,0
248,26.19,0,0
249,26.14,0,0
250,26.08,0,0
251,25.94,0,0
252,25.78,0,0
253,25.56,0,0
254,25.36,0,0
255,25.17,0,0
256,25.00,0,0
257,24.81,0,0
258,24.64,0,0
259,24.47,0,0
260,24.28,0,0
261,24.08,0,0
262,23.89,0,0
263,23.69,0,0
264,23.53,0,0
265,23.36,0,0
266,23.19,0,0
267,23.03,0,0
268,22.86,0,0
269,22.69,0,0
270,22.53,0,0
271,22.36,0,0
272,22.19,0,0
273,22.06,0,0
274,21.97,0,0
275,21.89,0,0
276,21.81,0,0
277,21.72,0,0
278,21.64,0,0
279,21.56,0,0
280,21.47,0,0
281,21.39,0,0
282,21.31,0,0
283,21.11,0,0
284,21.11,0,0
285,21.11,0,0
286,21.08,0,0
287,21.08,0,0
288,21.06,0,0
289,21.03,0,0
290,20.97,0,0
291,20.89,0,0
292,20.83,0,0
293,20.75,0,0
294,20.58,0,0
295,20.47,0,0
296,20.36,0,0
297,20.42,0,0
298,20.56,0,0
299,20.81,0,0
300,21.14,0,0
301,21.58,0,0
302,22.00,0,0
303,22.31,0,0
304,22.44,0,0
305,22.50,0,0
306,22.50,0,0
307,22.50,0,0
308,22.50,0,0
309,22.50,0,0
310,22.47,0,0
311,22.39,0,0
312,22.31,0,0
313,22.22,0,0
314,22.19,0,0
315,22.17,0,0
316,22.17,0,0
317,22.17,0,0
318,22.19,0,0
319,22.22,0,0
320,22.33,0,0
321,22.44,0,0
322,22.56,0,0
323,22.64,0,0
324,22.67,0,0
325,22.67,0,0
326,22.61,0,0
327,22.42,0,0
328,22.11,0,0
329,21.72,0,0
330,21.33,0,0
331,20.92,0,0
332,20.50,0,0
333,20.03,0,0
334,19.50,0,0
335,18.94,0,0
336,18.36,0,0
337,17.72,0,0
338,17.11,0,0
339,16.72,0,0
340,16.61,0,0
341,16.78,0,0
342,17.17,0,0
343,17.39,0,0
344,17.42,0,0
345,17.19,0,0
346,16.67,0,0
347,16.22,0,0
348,16.06,0,0
349,16.06,0,0
350,16.06,0,0
351,15.92,0,0
352,15.61,0,0
353,15.08,0,0
354,14.11,0,0
355,12.64,0,0
356,11.17,0,0
357,9.69,0,0
358,8.22,0,0
359,7.58,0,0
360,8.14,0,0
361,9.14,0,0
362,9.89,0,0
363,10.19,0,0
364,10.44,0,0
365,10.94,0,0
366,11.81,0,0
367,12.92,0,0
368,13.94,0,0
369,14.67,0,0
370,15.08,0,0
371,15.25,0,0
372,15.25,0,0
373,15.19,0,0
374,15.03,0,0
375,14.78,0,0
376,14.47,0,0
377,14.08,0,0
378,13.64,0,0
379,13.17,0,0
380,12.56,0,0
381,11.61,0,0
382,10.14,0,0
383,8.67,0,0
384,7.67,0,0
385,7.47,0,0
386,7.58,0,0
387,7.64,0,0
388,7.61,0,0
389,7.53,0,0
390,7.42,0,0
391,7.44,0,0
392,7.83,0,0
393,8.64,0,0
394,9.67,0,0
395,10.67,0,0
396,11.36,0,0
397,11.58,0,0
398,11.36,0,0
399,10.64,0,0
400,9.81,0,0
401,9.53,0,0
402,9.61,0,0
403,10.08,0,0
404,10.97,0,0
405,11.61,0,0
406,11.81,0,0
407,11.64,0,0
408,11.14,0,0
409,10.17,0,0
410,8.69,0,0
411,7.22,0,0
412,5.72,0,0
413,5.31,0,0
414,5.47,0,0
415,5.86,0,0
416,6.11,0,0
417,6.14,0,0
418,5.94,0,0
419,5.44,0,0
420,5.08,0,0
421,5.00,0,0
422,5.08,0,0
423,5.14,0,0
424,4.97,0,0
425,4.17,0,0
426,2.75,0,0
427,1.28,0,0
428,0.33,0,0
429,0.00,0,0
430,0.00,0,0
431,0.00,0,0
432,0.00,0,0
433,0.00,0,0
434,0.00,0,0
435,0.00,0,0
436,0.00,0,0
437,0.00,0,0
438,0.00,0,0
439,0.00,0,0
440,0.00,0,0
441,0.00,0,0
442,0.00,0,0
443,0.00,0,0
444,0.00,0,0
445,0.00,0,0
446,0.00,0,0
447,0.00,0,0
448,0.00,0,0
449,0.00,0,0
450,0.00,0,0
451,0.00,0,0
452,0.00,0,0
453,0.00,0,0
454,0.00,0,0
