cycSecs,cycMps,cycGrade,cycRoadType
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0.277777778,0,0
12,0.583333333,0,0
13,1.333333333,0,0
14,2.527777778,0,0
15,3.944444444,0,0
16,5.5,0,0
17,7.083333333,0,0
18,8.472222222,0,0
19,9.666666667,0,0
20,10.77777778,0,0
21,11.91666667,0,0
22,12.88888889,0,0
23,13.41666667,0,0
24,13.52777778,0,0
25,13.47222222,0,0
26,13.44444444,0,0
27,13.38888889,0,0
28,13.27777778,0,0
29,13.05555556,0,0
30,12.75,0,0
31,12.47222222,0,0
32,12.33333333,0,0
33,12.30555556,0,0
34,12.36111111,0,0
35,12.52777778,0,0
36,12.69444444,0,0
37,12.77777778,0,0
38,12.77777778,0,0
39,12.77777778,0,0
40,12.80555556,0,0
41,12.97222222,0,0
42,13.25,0,0
43,13.58333333,0,0
44,13.97222222,0,0
45,14.33333333,0,0
46,14.61111111,0,0
47,14.72222222,0,0
48,14.72222222,0,0
49,14.69444444,0,0
50,14.63888889,0,0
51,14.61111111,0,0
52,14.75,0,0
53,15.08333333,0,0
54,15.33333333,0,0
55,15.41666667,0,0
56,15.52777778,0,0
57,15.63888889,0,0
58,15.75,0,0
59,15.80555556,0,0
60,15.77777778,0,0
61,15.55555556,0,0
62,15.05555556,0,0
63,14.47222222,0,0
64,13.91666667,0,0
65,13.11111111,0,0
66,12,0,0
67,10.88888889,0,0
68,10.13888889,0,0
69,9.527777778,0,0
70,8.611111111,0,0
71,7.222222222,0,0
72,5.75,0,0
73,4.277777778,0,0
74,3.638888889,0,0
75,3.333333333,0,0
76,3.472222222,0,0
77,3.888888889,0,0
78,5.277777778,0,0
79,6.444444444,0,0
80,7.777777778,0,0
81,8.888888889,0,0
82,9.444444444,0,0
83,10,0,0
84,10.55555556,0,0
85,11.11111111,0,0
86,11.19444444,0,0
87,11.25,0,0
88,10.83333333,0,0
89,9.916666667,0,0
90,8.833333333,0,0
91,7.527777778,0,0
92,6.333333333,0,0
93,5.861111111,0,0
94,5.25,0,0
95,5.25,0,0
96,5.916666667,0,0
97,6.638888889,0,0
98,7.194444444,0,0
99,7.888888889,0,0
100,8.416666667,0,0
101,8.583333333,0,0
102,8.638888889,0,0
103,8.833333333,0,0
104,9.083333333,0,0
105,9.222222222,0,0
106,9,0,0
107,7.861111111,0,0
108,7.166666667,0,0
109,6.416666667,0,0
110,6.055555556,0,0
111,5.888888889,0,0
112,5.833333333,0,0
113,5.833333333,0,0
114,5.805555556,0,0
115,5.527777778,0,0
116,4.972222222,0,0
117,4.194444444,0,0
118,3.555555556,0,0
119,3.333333333,0,0
120,3.666666667,0,0
121,4.75,0,0
122,5.861111111,0,0
123,6.055555556,0,0
124,5.888888889,0,0
125,5.138888889,0,0
126,3.861111111,0,0
127,3.333333333,0,0
128,3.333333333,0,0
129,3.611111111,0,0
130,4.444444444,0,0
131,5.138888889,0,0
132,5.722222222,0,0
133,6.25,0,0
134,6.666666667,0,0
135,7.388888889,0,0
136,8.305555556,0,0
137,9.666666667,0,0
138,10.5,0,0
139,11.16666667,0,0
140,11.55555556,0,0
141,11.63888889,0,0
142,11.66666667,0,0
143,11.72222222,0,0
144,11.77777778,0,0
145,11.86111111,0,0
146,11.97222222,0,0
147,12.13888889,0,0
148,12.22222222,0,0
149,12.25,0,0
150,12.58333333,0,0
151,12.88888889,0,0
152,13.11111111,0,0
153,13.13888889,0,0
154,13.16666667,0,0
155,13.16666667,0,0
156,13.19444444,0,0
157,13.30555556,0,0
158,13.5,0,0
159,13.72222222,0,0
160,13.83333333,0,0
161,13.83333333,0,0
