cycSecs,cycMps,cycGrade,cycRoadType
0,0.00,0,0
1,0.00,0,0
2,0.00,0,0
3,0.00,0,0
4,0.00,0,0
5,0.00,0,0
6,0.00,0,0
7,0.00,0,0
8,0.00,0,0
9,0.00,0,0
10,0.00,0,0
11,0.28,0,0
12,0.58,0,0
13,1.44,0,0
14,2.56,0,0
15,3.75,0,0
16,5.03,0,0
17,6.19,0,0
18,7.22,0,0
19,8.14,0,0
20,9.11,0,0
21,10.00,0,0
22,10.89,0,0
23,11.81,0,0
24,12.69,0,0
25,13.39,0,0
26,13.44,0,0
27,13.39,0,0
28,13.28,0,0
29,13.06,0,0
30,12.75,0,0
31,12.47,0,0
32,12.33,0,0
33,12.31,0,0
34,12.36,0,0
35,12.53,0,0
36,12.69,0,0
37,12.78,0,0
38,12.78,0,0
39,12.78,0,0
40,12.81,0,0
41,12.97,0,0
42,13.25,0,0
43,13.58,0,0
44,13.97,0,0
45,14.33,0,0
46,14.61,0,0
47,14.72,0,0
48,14.72,0,0
49,14.69,0,0
50,14.64,0,0
51,14.61,0,0
52,14.75,0,0
53,15.08,0,0
54,15.33,0,0
55,15.42,0,0
56,15.53,0,0
57,15.64,0,0
58,15.75,0,0
59,15.81,0,0
60,15.78,0,0
61,15.56,0,0
62,15.06,0,0
63,14.47,0,0
64,13.92,0,0
65,13.11,0,0
66,12.00,0,0
67,10.89,0,0
68,10.14,0,0
69,9.53,0,0
70,8.61,0,0
71,7.22,0,0
72,5.75,0,0
73,4.28,0,0
74,3.64,0,0
75,3.33,0,0
76,3.47,0,0
77,3.89,0,0
78,5.28,0,0
79,6.44,0,0
80,7.78,0,0
81,8.89,0,0
82,9.44,0,0
83,10.00,0,0
84,10.56,0,0
85,11.11,0,0
86,11.19,0,0
87,11.25,0,0
88,10.83,0,0
89,9.92,0,0
90,8.83,0,0
91,7.53,0,0
92,6.33,0,0
93,5.86,0,0
94,5.25,0,0
95,5.25,0,0
96,5.92,0,0
97,6.64,0,0
98,7.19,0,0
99,7.89,0,0
100,8.42,0,0
101,8.58,0,0
102,8.64,0,0
103,8.83,0,0
104,9.08,0,0
105,9.22,0,0
106,9.00,0,0
107,7.86,0,0
108,7.17,0,0
109,6.42,0,0
110,6.06,0,0
111,5.89,0,0
112,5.83,0,0
113,5.83,0,0
114,5.81,0,0
115,5.53,0,0
116,4.97,0,0
117,4.19,0,0
118,3.56,0,0
119,3.33,0,0
120,3.67,0,0
121,4.75,0,0
122,5.86,0,0
123,6.06,0,0
124,5.89,0,0
125,5.14,0,0
126,3.86,0,0
127,3.33,0,0
128,3.33,0,0
129,3.61,0,0
130,4.53,0,0
131,5.69,0,0
132,6.64,0,0
133,7.22,0,0
134,7.78,0,0
135,8.75,0,0
136,9.28,0,0
137,10.00,0,0
138,10.50,0,0
139,11.17,0,0
140,11.56,0,0
141,11.64,0,0
142,11.67,0,0
143,11.72,0,0
144,11.78,0,0
145,11.86,0,0
146,11.97,0,0
147,12.14,0,0
148,12.22,0,0
149,12.25,0,0
150,12.58,0,0
151,12.89,0,0
152,13.11,0,0
153,13.14,0,0
154,13.17,0,0
155,13.17,0,0
156,13.19,0,0
157,13.31,0,0
158,13.50,0,0
159,13.72,0,0
160,13.83,0,0
161,13.83,0,0
162,13.81,0,0
163,13.69,0,0
164,13.47,0,0
165,13.22,0,0
166,12.86,0,0
167,12.14,0,0
168,10.92,0,0
169,9.47,0,0
170,8.06,0,0
171,6.58,0,0
172,5.11,0,0
173,3.97,0,0
174,3.33,0,0
175,3.56,0,0
176,4.44,0,0
177,5.67,0,0
178,6.67,0,0
179,8.06,0,0
180,8.94,0,0
181,10.22,0,0
182,10.94,0,0
183,12.00,0,0
184,12.72,0,0
185,13.67,0,0
186,14.28,0,0
187,15.06,0,0
188,15.56,0,0
189,16.19,0,0
190,16.61,0,0
191,17.14,0,0
192,17.42,0,0
193,17.58,0,0
194,17.67,0,0
195,17.78,0,0
196,17.97,0,0
197,18.11,0,0
198,18.14,0,0
199,18.14,0,0
200,18.17,0,0
201,18.25,0,0
202,18.33,0,0
203,18.22,0,0
204,17.64,0,0
205,16.58,0,0
206,15.17,0,0
207,13.69,0,0
208,12.47,0,0
209,11.75,0,0
210,11.50,0,0
211,11.47,0,0
212,11.94,0,0
213,12.50,0,0
214,12.92,0,0
215,13.42,0,0
216,13.75,0,0
217,14.22,0,0
218,14.50,0,0
219,14.33,0,0
220,13.81,0,0
221,13.17,0,0
222,12.14,0,0
223,11.03,0,0
224,9.86,0,0
225,8.64,0,0
226,7.31,0,0
227,6.08,0,0
228,5.00,0,0
229,4.72,0,0
230,5.00,0,0
231,5.94,0,0
232,6.89,0,0
233,7.75,0,0
234,8.56,0,0
235,9.17,0,0
236,9.75,0,0
237,10.31,0,0
238,10.81,0,0
239,11.50,0,0
240,12.22,0,0
241,12.86,0,0
242,13.25,0,0
243,13.39,0,0
244,13.53,0,0
245,13.69,0,0
246,13.83,0,0
247,13.94,0,0
248,14.14,0,0
249,14.39,0,0
250,14.58,0,0
251,14.81,0,0
252,15.14,0,0
253,15.47,0,0
254,15.69,0,0
255,15.78,0,0
256,15.83,0,0
257,15.89,0,0
258,16.03,0,0
259,16.31,0,0
260,16.69,0,0
261,16.97,0,0
262,17.14,0,0
263,17.31,0,0
264,17.47,0,0
265,17.58,0,0
266,17.61,0,0
267,17.64,0,0
268,17.75,0,0
269,17.89,0,0
270,18.06,0,0
271,18.22,0,0
272,18.50,0,0
273,18.72,0,0
274,18.94,0,0
275,19.19,0,0
276,19.44,0,0
277,19.67,0,0
278,19.86,0,0
279,20.11,0,0
280,20.28,0,0
281,20.47,0,0
282,20.67,0,0
283,20.81,0,0
284,20.92,0,0
285,21.00,0,0
286,21.06,0,0
287,21.28,0,0
288,21.25,0,0
289,21.17,0,0
290,21.06,0,0
291,20.94,0,0
292,20.78,0,0
293,20.53,0,0
294,20.19,0,0
295,19.81,0,0
296,19.56,0,0
297,19.44,0,0
298,19.44,0,0
299,19.17,0,0
300,18.89,0,0
301,18.69,0,0
302,18.39,0,0
303,18.00,0,0
304,17.67,0,0
305,17.39,0,0
306,17.25,0,0
307,17.19,0,0
308,17.19,0,0
309,17.17,0,0
310,17.08,0,0
311,16.92,0,0
312,16.58,0,0
313,15.17,0,0
314,13.69,0,0
315,12.47,0,0
316,11.75,0,0
317,11.50,0,0
318,11.47,0,0
319,11.69,0,0
320,12.42,0,0
321,12.78,0,0
322,13.56,0,0
323,13.92,0,0
324,14.25,0,0
325,15.03,0,0
326,15.33,0,0
327,15.61,0,0
328,15.58,0,0
329,15.58,0,0
330,15.69,0,0
331,15.97,0,0
332,16.44,0,0
333,16.86,0,0
334,17.17,0,0
335,17.31,0,0
336,17.42,0,0
337,17.22,0,0
338,17.03,0,0
339,16.92,0,0
340,16.81,0,0
341,16.72,0,0
342,16.61,0,0
343,16.50,0,0
344,16.28,0,0
345,15.97,0,0
346,15.72,0,0
347,15.56,0,0
348,15.42,0,0
349,15.28,0,0
350,15.11,0,0
351,15.03,0,0
352,15.00,0,0
353,14.97,0,0
354,14.97,0,0
355,15.00,0,0
356,15.06,0,0
357,15.28,0,0
358,15.50,0,0
359,15.61,0,0
360,15.58,0,0
361,15.31,0,0
362,14.64,0,0
363,13.44,0,0
364,11.97,0,0
365,10.50,0,0
366,9.03,0,0
367,7.56,0,0
368,6.97,0,0
369,7.50,0,0
370,8.28,0,0
371,9.39,0,0
372,10.28,0,0
373,11.31,0,0
374,11.94,0,0
375,12.67,0,0
376,13.03,0,0
377,13.06,0,0
378,13.03,0,0
379,12.92,0,0
380,12.72,0,0
381,12.31,0,0
382,11.47,0,0
383,10.14,0,0
384,8.81,0,0
385,7.50,0,0
386,6.86,0,0
387,5.36,0,0
388,4.44,0,0
389,3.67,0,0
390,2.97,0,0
391,2.44,0,0
392,2.00,0,0
393,1.53,0,0
394,0.89,0,0
395,0.31,0,0
396,0.00,0,0
397,0.00,0,0
398,0.00,0,0
399,0.00,0,0
400,0.00,0,0
401,0.00,0,0
402,0.00,0,0
403,0.00,0,0
404,0.00,0,0
405,0.00,0,0
406,0.00,0,0
407,0.00,0,0
408,0.00,0,0
409,0.00,0,0
410,0.00,0,0
411,0.00,0,0
412,0.00,0,0
413,0.00,0,0
414,0.00,0,0
415,0.00,0,0
416,0.00,0,0
417,0.00,0,0
418,0.00,0,0
419,0.00,0,0
420,0.00,0,0
421,0.00,0,0
422,0.00,0,0
423,0.00,0,0
424,0.00,0,0
425,0.00,0,0
426,0.00,0,0
427,0.00,0,0
428,0.00,0,0
429,0.00,0,0
430,0.00,0,0
431,0.00,0,0
432,0.00,0,0
