timestamp,cycle_sec,timestep,speed_mph,accel_meters_ps
2007-05-17 08:02:02,0,1,0.0,0.0
2007-05-17 08:02:03,1,1,0.0,0.0
2007-05-17 08:02:04,2,1,0.0,0.0
2007-05-17 08:02:05,3,1,0.0,0.0
2007-05-17 08:02:06,4,1,0.0,0.0
2007-05-17 08:02:07,5,1,0.0,0.0
2007-05-17 08:02:08,6,1,3.91229144687,3.91229144687
2007-05-17 08:02:09,7,1,7.14383888437,3.2315474375
2007-05-17 08:02:10,8,1,10.6614577344,3.51761885
2007-05-17 08:02:11,9,1,13.6731539938,3.01169625938
2007-05-17 08:02:12,10,1,15.4213681812,1.7482141875
2007-05-17 08:02:13,11,1,15.4213681812,0.0
2007-05-17 08:02:14,12,1,13.6671718509,-1.75419633036
2007-05-17 08:02:15,13,1,10.6255648772,-3.04160697366
2007-05-17 08:02:16,14,1,7.05410674152,-3.57145813571
2007-05-17 08:02:17,15,1,3.84717239955,-3.20693434196
2007-05-17 08:02:18,16,1,0.0,-3.84717239955
2007-05-17 08:02:30,28,12,0.0,0.0
2007-05-17 08:02:31,29,1,4.35287202679,4.35287202679
2007-05-17 08:02:32,30,1,7.94857143304,3.59569940625
2007-05-17 08:02:33,31,1,11.9175446446,3.96897321161
2007-05-17 08:02:34,32,1,15.437604167,3.52005952232
2007-05-17 08:02:35,33,1,18.0122321429,2.57462797589
2007-05-17 08:02:36,34,1,19.503125,1.49089285714
2007-05-17 08:02:37,35,1,20.104375,0.60125
2007-05-17 08:02:38,36,1,20.2011160714,0.0967410714286
2007-05-17 08:02:39,37,1,20.1144047619,-0.0867113095238
2007-05-17 08:02:40,38,1,19.9515178571,-0.162886904762
2007-05-17 08:02:41,39,1,19.7321428571,-0.219375
2007-05-17 08:02:42,40,1,19.5818452396,-0.15029761756
2007-05-17 08:02:43,41,1,19.7059523891,0.124107149554
2007-05-17 08:02:44,42,1,20.2034970365,0.497544647321
2007-05-17 08:02:45,43,1,20.9758928341,0.772395797619
2007-05-17 08:02:46,44,1,21.8008183043,0.824925470238
2007-05-17 08:02:47,45,1,22.4729162976,0.672097993304
2007-05-17 08:02:48,46,1,22.9159219866,0.443005688988
