cycSecs,cycMps,cycGrade,cycRoadType
0,0,0,0
1,0,0,0
2,0,0,0
3,0.894094506,0,0
4,2.190531539,0,0
5,3.621082748,0,0
6,5.051633958,0,0
7,6.482185167,0,0
8,7.733917475,0,0
9,8.762126157,0,0
10,9.745630113,0,0
11,10.72913407,0,0
12,11.53381912,0,0
13,12.11498055,0,0
14,12.51732308,0,0
15,12.96437033,0,0
16,13.41141759,0,0
17,13.72435066,0,0
18,14.08198847,0,0
19,14.39492154,0,0
20,14.70785462,0,0
21,14.97608297,0,0
22,15.24431132,0,0
23,15.46783495,0,0
24,15.60194913,0,0
25,15.69135858,0,0
26,15.95958693,0,0
27,16.04899638,0,0
28,16.00429165,0,0
29,15.78076803,0,0
30,15.60194913,0,0
31,15.42313022,0,0
32,15.46783495,0,0
33,15.5572444,0,0
34,15.69135858,0,0
35,15.95958693,0,0
36,16.13840583,0,0
37,16.18311055,0,0
38,16.31722473,0,0
39,16.40663418,0,0
40,16.49604363,0,0
41,16.54074836,0,0
42,16.54074836,0,0
43,16.54074836,0,0
44,16.54074836,0,0
45,16.54074836,0,0
46,16.54074836,0,0
47,16.58545308,0,0
48,16.67486253,0,0
49,16.89838616,0,0
50,17.25602396,0,0
51,17.56895704,0,0
52,17.88189012,0,0
53,18.19482319,0,0
54,18.50775627,0,0
55,18.86539407,0,0
56,19.17832715,0,0
57,19.4465555,0,0
58,19.67007913,0,0
59,19.8041933,0,0
60,19.89360275,0,0
61,20.02771693,0,0
62,20.07242165,0,0
63,20.11712638,0,0
64,20.16183111,0,0
65,20.29594528,0,0
66,20.43005946,0,0
67,20.56417363,0,0
68,20.69828781,0,0
69,20.78769726,0,0
70,20.92181144,0,0
71,20.96651616,0,0
72,21.01122089,0,0
73,21.05592561,0,0
74,21.10063034,0,0
75,21.14533506,0,0
76,21.10063034,0,0
77,21.05592561,0,0
78,21.01122089,0,0
79,20.96651616,0,0
80,20.96651616,0,0
81,20.96651616,0,0
82,21.01122089,0,0
83,21.05592561,0,0
84,21.05592561,0,0
85,21.10063034,0,0
86,21.05592561,0,0
87,21.01122089,0,0
88,20.96651616,0,0
89,20.78769726,0,0
90,20.69828781,0,0
91,20.65358308,0,0
92,20.69828781,0,0
93,20.78769726,0,0
94,20.96651616,0,0
95,21.05592561,0,0
96,21.19003979,0,0
97,21.32415396,0,0
98,21.45826814,0,0
99,21.54767759,0,0
100,21.68179177,0,0
101,21.81590594,0,0
102,21.95002012,0,0
103,21.99472484,0,0
104,21.95002012,0,0
105,21.95002012,0,0
106,21.90531539,0,0
107,21.90531539,0,0
108,21.95002012,0,0
109,21.99472484,0,0
110,22.03942957,0,0
111,22.08413429,0,0
112,22.12883902,0,0
113,22.12883902,0,0
114,22.12883902,0,0
115,22.08413429,0,0
116,21.95002012,0,0
117,21.86061067,0,0
118,21.72649649,0,0
119,21.63708704,0,0
120,21.50297286,0,0
121,21.32415396,0,0
122,21.19003979,0,0
123,21.14533506,0,0
124,21.23474451,0,0
125,21.36885869,0,0
126,21.41356341,0,0
127,21.45826814,0,0
128,21.41356341,0,0
129,21.41356341,0,0
130,21.41356341,0,0
131,21.45826814,0,0
132,21.45826814,0,0
133,21.45826814,0,0
134,21.41356341,0,0
135,21.14533506,0,0
136,20.56417363,0,0
137,19.35714605,0,0
138,18.41834682,0,0
139,17.65836649,0,0
140,17.52425231,0,0
141,17.43484286,0,0
142,17.43484286,0,0
143,17.47954759,0,0
144,17.65836649,0,0
145,17.92659484,0,0
146,18.32893737,0,0
147,18.77598462,0,0
148,19.2677366,0,0
149,19.53596495,0,0
150,19.71478385,0,0
151,19.8041933,0,0
152,19.84889803,0,0
153,19.93830748,0,0
154,19.9830122,0,0
155,20.07242165,0,0
