Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2022,BMW,BMX,BMW,228i Gran Coupe,7F72606,1,2.000,MBMXJ02.0B4X,Both,228,4,B46A20O1F44S,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.95,27.4,1,Not eqipped,MBMX10066437,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0050199,0.2178812,287.6702787,0.0021871,,0.0009271,0.0001464,30.5,MPG,29.3779033,30.6320866,31.2650652,,0.0977668,-0.1607076,-0.9348916,47.300,0.0670,0.01781,26.800,0.22800,0.015640,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,228i Gran Coupe,7F72606,1,2.000,MBMXJ02.0B4X,Both,228,4,B46A20O1F44S,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.95,27.4,1,Not eqipped,MBMX10066440,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000300,0.0015000,191.3054000,0.0021000,,0,,46.0,MPG,,,,,4.8380000,3.3880000,-0.3630000,47.300,0.0670,0.01781,26.800,0.22800,0.015640,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,228i xDrive Gran Coupe,7D46114,0,2.000,LBMXJ02.0B4X,Both,228,4,B46A20O1F44X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.95,27.4,1,Not eqipped,LBMX10062748,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0073892,0.1843343,296.4722894,0.0048707,,0.0011585,0.0008847,29.7,MPG,27.8056412,29.7824520,30.7947359,,0.8247190,0.6517522,-0.5508383,41.300,-0.1050,0.01965,0.300,0.09200,0.016930,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,228i xDrive Gran Coupe,7D46114,0,2.000,LBMXJ02.0B4X,Both,228,4,B46A20O1F44X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.95,27.4,1,Not eqipped,LBMX10062749,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004115,0.0010223,182.9377615,0.0036324,,0.0000395,,48.0,MPG,,,,,-0.9458230,-1.4655840,-1.1639887,41.300,-0.1050,0.01965,0.300,0.09200,0.016930,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,228i xDrive Gran Coupe,7D46114,1,2.000,LBMXJ02.0B4X,Both,228,4,B46A20O1F44X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.95,27.4,1,Not eqipped,LBMX10062750,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005331,0,194.3658064,0.0048682,,0.0002190,,45.3,MPG,,,,,0.8745010,0.9241560,-0.8169575,52.500,-0.0800,0.01968,12.400,0.05900,0.017110,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,228i xDrive Gran Coupe,7D46114,1,2.000,LBMXJ02.0B4X,Both,228,4,B46A20O1F44X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.95,27.4,1,Not eqipped,LBMX10062751,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0070675,0.1985082,302.3054144,0.0092353,,0.0011716,0.0010109,29.1,MPG,27.5270691,29.0937158,30.1670278,,-0.8093587,-0.4956958,-0.6234334,52.500,-0.0800,0.01968,12.400,0.05900,0.017110,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,230i Coupe,8B66909,0,2.000,NBMXJ02.0M48,Both,255,,B48B20O1G42S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,NBMX10070541,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0136766,0.4038516,259.6035466,0.0246212,,0.0030180,0.0011669,33.7,MPG,31.8654731,33.0246746,37.0182242,,-0.7197558,-0.4931520,-1.7901699,45.100,-0.1900,0.02006,16.700,0.10500,0.016430,,,N,,,N,No averaging
2022,BMW,BMX,BMW,230i Coupe,8B66909,0,2.000,NBMXJ02.0M48,Both,255,,B48B20O1G42S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,NBMX10070542,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0032706,0.0902624,174.1833846,0.0034940,,0.0008295,,50.5,MPG,,,,,4.0948267,3.3754490,-0.5930337,45.100,-0.1900,0.02006,16.700,0.10500,0.016430,,,N,,,N,No averaging
2022,BMW,BMX,BMW,330e,FH19878,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.23,28.8,1,Not eqipped,MBMX10062827,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0297339,0.8745224,359.4342713,,,0.0054862,,24.7,MPG,18.6079552,26.9815552,26.6898584,,-0.1885683,-0.0310438,-0.0879674,50.000,0.0830,0.01927,13.000,0.29600,0.016280,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e,FH19878,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.23,28.8,1,Not eqipped,MBMX10062828,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0021892,0.5812455,341.6419047,0.0037672,,0.0016118,,25.6,MPG,,,,,1.7412424,1.4451335,2.0040447,45.000,0.0750,0.01735,12.200,0.34300,0.014270,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e,FH19878,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.23,28.8,1,Not eqipped,MBMX10062829,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0004174,0.0858080,294.7770979,0.0077195,0.0007860,0.0001639,,29.8,MPG,19.0097773,35.5580889,,,-5.7825470,-3.6954260,-2.0501468,45.000,0.0750,0.01735,12.200,0.34300,0.014270,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e,FH19878,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.23,28.8,1,Not eqipped,MBMX10062831,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,45.000,0.0750,0.01735,12.200,0.34300,0.014270,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e,FH19878,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.23,28.8,1,Not eqipped,MBMX10062840,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,45.000,0.0750,0.01735,12.200,0.34300,0.014270,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e,FH19878,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.23,28.8,1,Not eqipped,MBMX10063115,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0054800,0.5862000,260.8247000,0.0017000,,0.0017500,0.0004000,33.5,MPG,25.5000000,39.7000000,30.8000000,41.4000000,1.8440000,1.2880000,0.5460000,45.000,0.0750,0.01735,12.200,0.34300,0.014270,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e,FH19878,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.23,28.8,1,Not eqipped,MBMX10063116,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000400,0.0247000,190.9187000,0.0029000,,0,,46.0,MPG,,,,,1.4120000,1.0300000,-0.2040000,45.000,0.0750,0.01735,12.200,0.34300,0.014270,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e xDrive,AK22515,1,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,MBMX10062797,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,52.900,-0.2010,0.02115,14.800,-0.21300,0.019130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e xDrive,AK22515,1,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,MBMX10062798,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0277153,1.0607568,363.5504027,,,0.0062171,,24.4,MPG,17.9536451,25.9961464,28.5950746,,0.3028346,0.3364660,0.4400577,58.800,-0.2240,0.02350,58.000,0.81700,0.027950,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e xDrive,AK22515,1,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,MBMX10062799,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0031298,0.9666094,416.9023646,0.0030424,,0.0021975,,21.0,MPG,,,,,2.0062591,1.9390610,1.5264836,52.900,-0.2010,0.02115,14.800,-0.21300,0.019130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e xDrive,AK22515,1,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,MBMX10062819,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0014348,0.4660965,316.6573681,0.0074105,,0.0007638,,27.7,MPG,17.9206643,32.6806367,,,2.4248986,0.9593812,0.6663713,52.900,-0.2010,0.02115,14.800,-0.21300,0.019130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e xDrive,AK22515,1,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,MBMX10062820,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,52.900,-0.2010,0.02115,14.800,-0.21300,0.019130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e xDrive,AK22515,1,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,MBMX10063112,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0045400,0.5262000,285.3612000,0.0020000,,0.0014700,0.0002000,30.7,MPG,21.4000000,33.3000000,29.8000000,36.7000000,2.2170000,1.4070000,0.9300000,52.900,-0.2010,0.02115,14.800,-0.21300,0.019130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330e xDrive,AK22515,1,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,MBMX10063113,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000200,0.0226000,202.4443000,0.0034000,,0.0001300,,43.5,MPG,,,,,3.8330000,3.1930000,0.3140000,52.900,-0.2010,0.02115,14.800,-0.21300,0.019130,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i,AE81240,0,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,KBMX10056048,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0079180,0.1383560,259.6720000,0.0064165,,0.0012277,0.0002054,34.0,MPG,32.3299000,33.2749000,37.1783000,,-1.6871700,-1.0549200,-1.8662900,41.600,-0.1100,0.01855,15.600,0.21700,0.014060,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i,AE81240,0,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,KBMX10056049,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006900,0.0187500,169.7300000,0.0033500,,0,,52.1,MPG,,,,,-0.0680000,-0.1770000,-0.6940000,41.600,-0.1100,0.01855,15.600,0.21700,0.014060,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i,AE81240,1,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,KBMX10055991,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001344,0.0091621,170.7570000,0.0034842,,0,,51.8,MPG,,,,,0.1327890,-0.1116800,-0.1661690,41.500,-0.1080,0.01958,15.600,0.23500,0.014910,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i,AE81240,1,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,KBMX10056050,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0080940,0.1584850,261.3960000,0.0058635,,0.0011490,0.0009121,33.9,MPG,31.7534000,33.5210000,36.3000000,,0.6972420,0.6647000,-1.1789600,41.500,-0.1080,0.01958,15.600,0.23500,0.014910,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i,AE81240,1,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,KBMX10056052,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0089330,0.2736180,265.0000000,0.0104610,,0.0017860,0.0007250,33.4,MPG,31.8072000,32.7725000,35.9304000,,0.9882700,0.7567500,-1.0854400,41.500,-0.1080,0.01958,15.600,0.23500,0.014910,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i,AE81240,2,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,KBMX10055993,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002961,0.0088594,177.6650000,0.0034570,,0,,49.7,MPG,,,,,-2.6488600,-2.0759100,-0.6631170,51.400,-0.0790,0.01925,22.500,0.23100,0.015010,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i,AE81240,2,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,KBMX10056054,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0062040,0.1333340,254.6190000,0.0057530,,0.0009471,0.0004363,34.7,MPG,31.8836000,34.5765000,34.5765000,,-1.9159200,-1.2465300,-1.2872100,51.400,-0.0790,0.01925,22.500,0.23100,0.015010,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i xDrive,AE82448,0,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,KBMX10056055,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0071040,0.1612140,276.6410000,0.0045190,,0.0014760,0.0006870,31.9,MPG,29.8249000,31.6130000,34.4100000,,-2.0109900,-1.1429600,-2.3685900,46.000,-0.1410,0.01975,0.100,0.14500,0.015000,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i xDrive,AE82448,0,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,KBMX10056056,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005220,0.0191470,180.0910000,0.0029520,,0.0001460,,49.2,MPG,,,,,-4.6464600,-3.7192200,-0.1848150,46.000,-0.1410,0.01975,0.100,0.14500,0.015000,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i xDrive,AE82448,0,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,KBMX10056077,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007575,0.0234376,175.4990000,0.0027538,,0.0003933,,50.6,MPG,,,,,-6.0029500,-4.8321300,-1.1648100,46.000,-0.1410,0.01975,0.100,0.14500,0.015000,TWC,Three-way catalyst,N,,,N,No averaging
